ID,AgeOldestIdentityRecord,AgeOldestAccount,AgeNewestAutoAccount,TotalInquiries,AvgAgeAutoAccounts,TotalAutoAccountsNeverDelinquent,WorstDelinquency,HasInquiryTelecomm,Prob_del
8325319,291.0,,,0.0,,,,0.0,0.30114829531332377
8325146,302.0,154.0,154.0,0.0,154.0,0.0,400.0,0.0,0.3011514927082234
8323673,322.0,179.0,97.0,0.0,108.0,3.0,400.0,0.0,0.30158854070418595
8322676,125.0,73.0,,0.0,,,1.0,0.0,0.3016448184370576
8322557,87.0,,,0.0,,,,0.0,0.30176225608631313
8324494,225.0,91.0,,0.0,,,1.0,0.0,0.30179045484609607
8327227,205.0,73.0,73.0,0.0,73.0,1.0,1.0,0.0,0.3019823817422412
8326709,178.0,96.0,77.0,0.0,87.0,0.0,1.0,0.0,0.30223128270572086
8325033,252.0,101.0,,0.0,,,1.0,0.0,0.3022930752589619
8325661,200.0,114.0,,0.0,,,1.0,0.0,0.30250597889287983
8329490,200.0,113.0,,0.0,,,1.0,0.0,0.30262726055349076
8331753,259.0,204.0,17.0,0.0,17.0,0.0,60.0,0.0,0.3027685346334295
8326762,350.0,157.0,40.0,1.0,81.0,0.0,1.0,0.0,0.3028821809595062
8328252,378.0,221.0,,1.0,,,120.0,0.0,0.30291661221198857
8330256,240.0,63.0,,0.0,,,1.0,0.0,0.3030458225246186
8327991,111.0,111.0,100.0,0.0,100.0,0.0,1.0,0.0,0.3030499526433819
8325931,334.0,130.0,84.0,1.0,100.0,1.0,60.0,0.0,0.3030542273442578
8329820,115.0,30.0,,0.0,,,1.0,0.0,0.30317305710295955
8322127,368.0,218.0,31.0,0.0,112.0,2.0,400.0,0.0,0.30326282053401876
8326190,355.0,90.0,2.0,0.0,2.0,1.0,1.0,0.0,0.3033697836416506
8322320,271.0,271.0,15.0,0.0,72.0,6.0,400.0,0.0,0.30345719405045724
8330199,197.0,,,0.0,,,,0.0,0.303526731155846
8323952,305.0,257.0,76.0,0.0,98.0,1.0,400.0,0.0,0.30368748972910886
8325647,297.0,,,,,,,0.0,0.3037651113223001
8325567,76.0,,,0.0,,,,0.0,0.303793549186411
8327544,168.0,121.0,,0.0,,,1.0,0.0,0.3038364302714463
8330711,168.0,116.0,42.0,0.0,84.0,1.0,1.0,0.0,0.3038397778472756
8327180,101.0,,,0.0,,,,0.0,0.30392908667498425
8321998,137.0,122.0,56.0,0.0,87.0,1.0,1.0,0.0,0.3044035903021739
8328749,377.0,24.0,24.0,0.0,24.0,1.0,1.0,0.0,0.30446685412306823
8324496,127.0,101.0,96.0,0.0,96.0,0.0,1.0,0.0,0.3044933664187682
8321823,315.0,202.0,30.0,1.0,68.0,0.0,1.0,0.0,0.3046961359413356
8332536,317.0,,,0.0,,,,0.0,0.30504516390085334
8325959,131.0,33.0,,0.0,,,1.0,0.0,0.30507885936790563
8327397,,70.0,40.0,0.0,48.0,2.0,1.0,0.0,0.3051159049559285
8322480,134.0,95.0,95.0,0.0,95.0,0.0,1.0,0.0,0.30515808917982223
8329351,183.0,,,,,,,0.0,0.3052050224469019
8326885,136.0,77.0,,0.0,,,1.0,0.0,0.3054442904030075
8322846,182.0,80.0,,0.0,,,1.0,0.0,0.3054862471546581
8327750,95.0,86.0,,0.0,,,1.0,0.0,0.30560632618413436
8331397,194.0,,,0.0,,,,0.0,0.30579313316074297
8329270,21.0,,,0.0,,,,0.0,0.306134957396669
8323505,178.0,82.0,82.0,0.0,82.0,0.0,1.0,0.0,0.30619162723455523
8328716,304.0,191.0,103.0,0.0,128.0,1.0,400.0,0.0,0.3063188603074497
8322106,183.0,,,0.0,,,,0.0,0.30646060073245834
8332481,127.0,,,0.0,,,,0.0,0.30651229799617213
8323369,203.0,87.0,,0.0,,,1.0,0.0,0.3065203343734912
8332516,298.0,,,0.0,,,,0.0,0.30654268855628614
8325383,381.0,47.0,,0.0,,,1.0,0.0,0.30670025405958357
8321827,54.0,47.0,,0.0,,,1.0,0.0,0.30678011422362456
8330978,181.0,104.0,46.0,0.0,71.0,1.0,1.0,0.0,0.30686165704060736
8322841,245.0,39.0,,0.0,,,1.0,0.0,0.30690381101818404
8321713,264.0,235.0,,1.0,,,1.0,0.0,0.3069588105157621
8332807,292.0,,,,,,,0.0,0.30744000814513417
8321699,218.0,92.0,58.0,0.0,58.0,0.0,1.0,0.0,0.30790413963539887
8332411,344.0,343.0,1.0,0.0,41.0,1.0,400.0,0.0,0.3080078995442801
8331732,343.0,276.0,28.0,0.0,81.0,1.0,400.0,0.0,0.3080592366707216
8323304,202.0,,,0.0,,,,0.0,0.30811227320065815
8331343,138.0,140.0,,0.0,,,1.0,0.0,0.3084641710555824
8325617,348.0,284.0,48.0,0.0,48.0,1.0,400.0,0.0,0.3085017057071007
8328738,302.0,138.0,11.0,0.0,11.0,0.0,30.0,0.0,0.3086489902061852
8332363,324.0,40.0,40.0,0.0,40.0,0.0,1.0,0.0,0.3086636821154147
8325984,330.0,95.0,79.0,1.0,79.0,1.0,1.0,0.0,0.30878363914765333
8323936,343.0,347.0,75.0,1.0,99.0,2.0,400.0,0.0,0.3088069141034549
8330513,151.0,115.0,,0.0,,,1.0,0.0,0.3089818853166531
8328819,157.0,151.0,51.0,0.0,51.0,0.0,1.0,0.0,0.3091382805688604
8331253,289.0,77.0,,0.0,,,1.0,0.0,0.3091656171264156
8332020,178.0,139.0,8.0,0.0,68.0,1.0,1.0,0.0,0.30923790312301336
8329965,207.0,84.0,,0.0,,,1.0,0.0,0.30943672058527066
8329063,117.0,95.0,83.0,0.0,85.0,1.0,1.0,0.0,0.30955350370816737
8331529,178.0,,,0.0,,,,0.0,0.30969328098477367
8332598,374.0,156.0,42.0,0.0,55.0,6.0,400.0,0.0,0.3097157398707041
8332619,260.0,165.0,60.0,1.0,81.0,1.0,1.0,0.0,0.3097614294834733
8326729,64.0,,,0.0,,,,0.0,0.30979097568639574
8326272,148.0,149.0,,0.0,,,1.0,0.0,0.31012038947972054
8325982,103.0,155.0,,0.0,,,1.0,0.0,0.31013575354377476
8325268,293.0,207.0,42.0,0.0,94.0,4.0,30.0,1.0,0.3102509068117503
8325031,368.0,183.0,,0.0,,,1.0,1.0,0.3103142103422041
8325968,134.0,67.0,,0.0,,,120.0,0.0,0.310376186744498
8325051,128.0,113.0,,0.0,,,1.0,0.0,0.31078603565281876
8331238,229.0,136.0,5.0,0.0,28.0,1.0,1.0,0.0,0.31079821097893734
8322140,252.0,94.0,6.0,0.0,50.0,1.0,1.0,0.0,0.3108145656907926
8331712,186.0,185.0,99.0,1.0,99.0,1.0,30.0,0.0,0.3109748146553782
8332479,147.0,,,0.0,,,,0.0,0.3110030139098636
8324724,3.0,,,0.0,,,,0.0,0.31101306798004846
8323460,342.0,140.0,,1.0,,,1.0,0.0,0.31105924332818785
8330013,296.0,54.0,,0.0,,,1.0,0.0,0.3111138857018867
8323883,226.0,,,,,,,0.0,0.31116031061054095
8322531,249.0,3.0,,0.0,,,1.0,0.0,0.3111939385123888
8328780,219.0,,,,,,,0.0,0.31141715163179845
8329398,183.0,163.0,,1.0,,,1.0,0.0,0.3114474429678906
8323956,218.0,104.0,,0.0,,,1.0,0.0,0.3115958523414946
8325923,282.0,103.0,,0.0,,,30.0,0.0,0.311606110184361
8323633,338.0,257.0,25.0,0.0,61.0,2.0,30.0,1.0,0.3116247378811592
8325561,15.0,,,0.0,,,,0.0,0.31165840915228354
8327362,303.0,252.0,,1.0,,,60.0,0.0,0.31166978843711557
8323585,131.0,104.0,,0.0,,,1.0,0.0,0.31195148278826135
8324022,141.0,82.0,,0.0,,,1.0,0.0,0.3120559967553954
8330071,220.0,,,,,,,0.0,0.31221648045476946
8327954,278.0,48.0,48.0,0.0,48.0,0.0,1.0,0.0,0.3123644063093374
8330921,360.0,217.0,,0.0,,,400.0,0.0,0.3125101059599379
8330857,315.0,108.0,,1.0,,,1.0,0.0,0.3126312202081338
8330789,349.0,295.0,45.0,0.0,45.0,0.0,400.0,0.0,0.3126390553400572
8330588,264.0,148.0,12.0,0.0,18.0,1.0,60.0,0.0,0.3128415525207842
8328313,195.0,,,,,,,0.0,0.31292199391657505
8331014,206.0,80.0,,0.0,,,1.0,0.0,0.3129285153436411
8322590,174.0,41.0,,0.0,,,1.0,0.0,0.31297371648410355
8324562,243.0,45.0,,0.0,,,1.0,0.0,0.31308841280505934
8323652,200.0,,,0.0,,,,0.0,0.313131203542312
8327645,206.0,81.0,81.0,0.0,81.0,0.0,60.0,0.0,0.31318862799893044
8329661,265.0,244.0,103.0,0.0,103.0,0.0,400.0,0.0,0.31319653096618194
8324179,232.0,247.0,96.0,0.0,113.0,1.0,400.0,0.0,0.31323721878375654
8324811,176.0,,,0.0,,,,0.0,0.3132574426908491
8331110,198.0,71.0,67.0,0.0,67.0,0.0,1.0,0.0,0.3133086241581259
8332263,188.0,129.0,32.0,0.0,32.0,1.0,1.0,0.0,0.3133887920643541
8323140,176.0,110.0,67.0,0.0,67.0,0.0,30.0,0.0,0.3134551463656837
8325951,320.0,204.0,4.0,1.0,37.0,1.0,1.0,0.0,0.3135177987487041
8331658,168.0,222.0,127.0,1.0,127.0,0.0,120.0,0.0,0.3135208238627522
8326983,282.0,129.0,16.0,0.0,16.0,1.0,60.0,0.0,0.31355777927725154
8332261,217.0,,,0.0,,,,0.0,0.31369987729528787
8330192,220.0,122.0,,0.0,,,1.0,0.0,0.31425806427201597
8322060,160.0,116.0,10.0,0.0,65.0,2.0,1.0,0.0,0.31444231829419567
8324467,346.0,176.0,89.0,0.0,95.0,1.0,400.0,0.0,0.3144508809597612
8328452,199.0,80.0,50.0,0.0,50.0,1.0,1.0,0.0,0.3144890478078687
8329888,357.0,260.0,8.0,0.0,42.0,3.0,400.0,0.0,0.3148002911561947
8323753,111.0,74.0,,0.0,,,1.0,0.0,0.31492393344866343
8327184,288.0,139.0,,0.0,,,120.0,0.0,0.3149385824236948
8328967,183.0,101.0,46.0,0.0,70.0,3.0,90.0,0.0,0.31497075036980726
8322996,195.0,73.0,64.0,0.0,64.0,0.0,1.0,0.0,0.3151586367275339
8322365,231.0,121.0,86.0,1.0,103.0,1.0,1.0,0.0,0.31520649449926424
8330450,158.0,29.0,,0.0,,,1.0,0.0,0.315414520194076
8328737,201.0,72.0,,0.0,,,1.0,0.0,0.31544344281684383
8326136,343.0,188.0,80.0,0.0,91.0,1.0,400.0,0.0,0.31544540420156547
8328384,373.0,79.0,11.0,0.0,11.0,0.0,60.0,0.0,0.3155378535047736
8325911,314.0,,,,,,,0.0,0.315591850326715
8330834,253.0,128.0,,0.0,,,1.0,0.0,0.3156642710268422
8328013,379.0,165.0,65.0,0.0,99.0,1.0,400.0,0.0,0.3156653438579687
8323479,225.0,111.0,111.0,1.0,111.0,0.0,1.0,0.0,0.31580191574118155
8328788,232.0,,,0.0,,,,0.0,0.3158577740724386
8325257,359.0,220.0,,1.0,,,1.0,0.0,0.31591862456322706
8323214,194.0,189.0,55.0,1.0,97.0,3.0,60.0,0.0,0.3159310015206863
8327705,200.0,58.0,58.0,0.0,58.0,1.0,1.0,0.0,0.3159425319324715
8322970,63.0,64.0,,0.0,,,1.0,0.0,0.3161841776788974
8323921,105.0,100.0,81.0,0.0,88.0,0.0,1.0,0.0,0.31639025609556704
8331875,164.0,27.0,,0.0,,,1.0,0.0,0.31644211759845453
8331768,368.0,150.0,9.0,1.0,60.0,2.0,60.0,0.0,0.31660971441041663
8323813,187.0,94.0,43.0,0.0,65.0,0.0,1.0,0.0,0.3167080790092936
8325687,308.0,42.0,42.0,0.0,42.0,0.0,30.0,0.0,0.3168345139927653
8324140,236.0,10.0,,0.0,,,1.0,0.0,0.31689174163822864
8329086,70.0,81.0,,0.0,,,1.0,0.0,0.3169513792495847
8328655,160.0,90.0,89.0,0.0,89.0,1.0,90.0,0.0,0.31725818117447857
8330879,293.0,289.0,30.0,0.0,74.0,1.0,400.0,0.0,0.3173291243415712
8322947,135.0,124.0,16.0,0.0,61.0,2.0,1.0,0.0,0.3173872797129159
8327784,66.0,,,0.0,,,,0.0,0.3174836577386814
8324871,244.0,91.0,4.0,0.0,18.0,2.0,1.0,0.0,0.31758790579429375
8324173,193.0,104.0,33.0,0.0,57.0,0.0,1.0,0.0,0.31764864081941685
8326169,151.0,75.0,,0.0,,,30.0,0.0,0.3177440057579437
8324411,142.0,2.0,,0.0,,,1.0,0.0,0.31775238871532774
8322346,186.0,91.0,,0.0,,,1.0,0.0,0.317803428665076
8332319,124.0,121.0,,0.0,,,1.0,0.0,0.31829766556054373
8322770,217.0,238.0,21.0,1.0,72.0,0.0,1.0,0.0,0.31837276957250743
8324943,194.0,175.0,18.0,0.0,19.0,0.0,30.0,0.0,0.31867325420003884
8328920,114.0,82.0,,0.0,,,1.0,0.0,0.31876465347967636
8327147,153.0,74.0,74.0,0.0,74.0,0.0,1.0,0.0,0.31882643475602557
8321971,208.0,50.0,,0.0,,,1.0,0.0,0.318914516086053
8325613,168.0,,,0.0,,,,0.0,0.31893882446382504
8329461,172.0,79.0,45.0,0.0,62.0,1.0,1.0,0.0,0.31896672752047983
8324695,248.0,,,0.0,,,,0.0,0.3189826845017963
8332373,321.0,195.0,54.0,0.0,95.0,2.0,400.0,0.0,0.31898905510437386
8328169,133.0,107.0,38.0,0.0,72.0,1.0,1.0,0.0,0.3190549120040883
8324273,281.0,169.0,64.0,1.0,112.0,1.0,120.0,0.0,0.3191396478567411
8322416,118.0,83.0,,0.0,,,1.0,0.0,0.31924439524718917
8326220,244.0,81.0,5.0,0.0,41.0,1.0,1.0,0.0,0.31929640338229015
8326677,349.0,41.0,,0.0,,,1.0,0.0,0.31936866544124504
8330184,122.0,,,,,,,0.0,0.31949154239417327
8328923,358.0,71.0,,1.0,,,400.0,0.0,0.31971654304541347
8324512,210.0,4.0,,0.0,,,1.0,0.0,0.31983113544326697
8330875,176.0,479.0,79.0,1.0,79.0,1.0,400.0,0.0,0.32011143943514214
8325571,145.0,62.0,,0.0,,,60.0,0.0,0.3201464591435674
8328585,231.0,71.0,,0.0,,,1.0,0.0,0.32018577370620477
8331634,182.0,166.0,,1.0,,,1.0,0.0,0.32035912766057434
8326249,100.0,73.0,,0.0,,,1.0,0.0,0.3203750313272167
8323426,212.0,59.0,,0.0,,,1.0,0.0,0.32049294080909124
8324772,273.0,84.0,,0.0,,,120.0,0.0,0.3205118338340888
8322353,18.0,,,0.0,,,,0.0,0.32068886656974704
8323800,298.0,263.0,35.0,0.0,79.0,1.0,400.0,0.0,0.32075754360502506
8325242,372.0,194.0,47.0,0.0,96.0,0.0,400.0,0.0,0.32084558506184263
8329142,285.0,50.0,23.0,0.0,37.0,1.0,30.0,0.0,0.3209573547904726
8332538,135.0,97.0,66.0,0.0,66.0,0.0,1.0,0.0,0.3210369986568313
8324614,249.0,141.0,119.0,0.0,134.0,2.0,400.0,0.0,0.3211849143274909
8331382,174.0,138.0,,0.0,,,1.0,0.0,0.32123618973097906
8326918,319.0,217.0,55.0,0.0,66.0,2.0,400.0,0.0,0.32133214529938614
8324448,84.0,84.0,,0.0,,,1.0,0.0,0.3214783971497697
8326411,173.0,119.0,,0.0,,,1.0,0.0,0.3217271055148439
8329148,223.0,221.0,83.0,0.0,128.0,1.0,400.0,0.0,0.3221530358521494
8329954,125.0,93.0,92.0,0.0,92.0,0.0,60.0,0.0,0.3221761848257311
8330374,378.0,248.0,,0.0,,,400.0,0.0,0.3221787133773243
8323882,334.0,131.0,11.0,0.0,11.0,0.0,120.0,0.0,0.3226004824238069
8326039,186.0,144.0,,0.0,,,1.0,0.0,0.32267183250866316
8325785,45.0,,,0.0,,,,0.0,0.3227262013869541
8324023,145.0,83.0,,0.0,,,1.0,0.0,0.3229087502867219
8327670,391.0,102.0,94.0,0.0,98.0,1.0,400.0,0.0,0.32298967733224054
8323330,168.0,118.0,118.0,1.0,118.0,0.0,1.0,0.0,0.32299227804347236
8329188,123.0,109.0,10.0,0.0,72.0,2.0,1.0,0.0,0.3230189893425096
8327638,,,,0.0,,,,0.0,0.3230254107077896
8325553,158.0,94.0,,0.0,,,1.0,0.0,0.32307528423307036
8324463,309.0,217.0,2.0,0.0,85.0,2.0,1.0,1.0,0.32318923055493987
8322003,238.0,73.0,,0.0,,,90.0,0.0,0.3232223139900929
8326591,173.0,,,0.0,,,,0.0,0.323326714738936
8324601,169.0,97.0,24.0,0.0,51.0,1.0,1.0,0.0,0.3237630762546152
8324499,128.0,125.0,28.0,0.0,52.0,1.0,1.0,0.0,0.3237907793424183
8325975,246.0,64.0,55.0,0.0,55.0,0.0,60.0,0.0,0.32387639724534856
8330428,352.0,225.0,41.0,0.0,57.0,1.0,400.0,0.0,0.32388465557470975
8327741,294.0,202.0,72.0,0.0,95.0,1.0,400.0,0.0,0.3239563144598011
8322014,90.0,82.0,,0.0,,,1.0,0.0,0.324020089555706
8325753,412.0,120.0,38.0,0.0,75.0,3.0,400.0,0.0,0.3240606484701601
8322914,219.0,121.0,5.0,0.0,5.0,1.0,1.0,0.0,0.3241621234529944
8328186,104.0,81.0,81.0,0.0,81.0,0.0,1.0,0.0,0.32417144911265405
8329027,103.0,41.0,,0.0,,,1.0,0.0,0.32422579531082
8326427,299.0,203.0,80.0,2.0,100.0,1.0,1.0,0.0,0.3242449632012864
8328076,302.0,260.0,,0.0,,,400.0,0.0,0.3244567544641746
8325166,37.0,,,0.0,,,,0.0,0.3244655731761985
8324567,128.0,252.0,45.0,1.0,84.0,0.0,1.0,0.0,0.3246577541929729
8332460,122.0,123.0,39.0,0.0,45.0,1.0,1.0,0.0,0.32465904649085014
8321749,357.0,170.0,14.0,0.0,71.0,4.0,400.0,0.0,0.324674472734596
8330416,300.0,,,,,,,0.0,0.3247151761995628
8326818,102.0,93.0,26.0,0.0,43.0,4.0,1.0,0.0,0.3247173812982766
8331302,298.0,30.0,13.0,0.0,22.0,1.0,1.0,0.0,0.32472674653650013
8331536,262.0,38.0,38.0,0.0,38.0,0.0,1.0,0.0,0.3247744162660173
8323545,334.0,180.0,78.0,0.0,96.0,0.0,400.0,0.0,0.3248339706982628
8330502,118.0,121.0,,0.0,,,1.0,0.0,0.3248658846875392
8322933,216.0,127.0,81.0,1.0,81.0,1.0,1.0,0.0,0.3248761511445538
8325940,318.0,55.0,,0.0,,,400.0,0.0,0.32514036624478243
8331722,97.0,69.0,,0.0,,,1.0,0.0,0.32518233122305434
8331999,249.0,41.0,41.0,0.0,41.0,0.0,1.0,0.0,0.32519710108702315
8325336,221.0,,,,,,,0.0,0.325214653894101
8326634,363.0,173.0,17.0,2.0,77.0,4.0,1.0,0.0,0.3253029883403032
8328182,203.0,212.0,42.0,0.0,120.0,4.0,400.0,0.0,0.32600498422599383
8332049,215.0,195.0,42.0,1.0,49.0,1.0,1.0,0.0,0.32612170981935784
8331196,299.0,208.0,,0.0,,,400.0,0.0,0.32636700044491485
8323517,111.0,94.0,,0.0,,,1.0,0.0,0.3264622038776189
8328831,43.0,30.0,,0.0,,,1.0,0.0,0.3265349240333854
8324184,353.0,138.0,70.0,1.0,74.0,0.0,120.0,0.0,0.32663933983264654
8322459,169.0,101.0,,0.0,,,1.0,0.0,0.3266696650504456
8329115,256.0,202.0,104.0,0.0,104.0,0.0,400.0,0.0,0.32684447234822656
8330215,150.0,101.0,92.0,0.0,92.0,0.0,120.0,0.0,0.3270695337164192
8323311,93.0,92.0,75.0,0.0,75.0,0.0,1.0,0.0,0.32707821805983955
8325105,144.0,103.0,49.0,0.0,49.0,0.0,1.0,0.0,0.3271400252820149
8324710,354.0,207.0,,0.0,,,400.0,0.0,0.3272391727787961
8327034,288.0,204.0,44.0,0.0,94.0,2.0,400.0,0.0,0.327304907624332
8331636,351.0,133.0,55.0,0.0,103.0,2.0,400.0,0.0,0.3273052608219551
8327276,343.0,135.0,68.0,0.0,94.0,2.0,400.0,0.0,0.32749177091431797
8323349,197.0,36.0,,0.0,,,1.0,0.0,0.3275882312101681
8326068,124.0,115.0,34.0,0.0,66.0,0.0,1.0,0.0,0.3276749715933189
8323732,214.0,67.0,,1.0,,,1.0,0.0,0.32771193781965935
8323542,296.0,185.0,66.0,0.0,103.0,1.0,400.0,0.0,0.3278166200753887
8326183,97.0,77.0,,0.0,,,1.0,0.0,0.32792110497616234
8327315,43.0,44.0,,0.0,,,1.0,0.0,0.3280527682005729
8330643,272.0,165.0,70.0,0.0,117.0,2.0,400.0,0.0,0.32805931012527395
8327586,142.0,,,,,,,0.0,0.32849854033707254
8326162,355.0,140.0,92.0,0.0,92.0,0.0,400.0,0.0,0.32867106782722805
8330023,231.0,92.0,9.0,0.0,48.0,1.0,60.0,0.0,0.3287850065774285
8328542,103.0,92.0,61.0,0.0,75.0,0.0,1.0,0.0,0.32880379080369093
8330426,315.0,72.0,72.0,1.0,72.0,0.0,1.0,0.0,0.3288245486069384
8331213,338.0,171.0,73.0,0.0,73.0,1.0,400.0,0.0,0.3288739501894165
8326389,374.0,166.0,10.0,2.0,70.0,4.0,1.0,0.0,0.3288743667358057
8327427,276.0,41.0,,0.0,,,1.0,0.0,0.3290508575099675
8325134,220.0,156.0,16.0,1.0,99.0,1.0,1.0,0.0,0.3290639199560881
8331985,85.0,83.0,,0.0,,,1.0,0.0,0.32907355803849087
8331662,274.0,202.0,93.0,0.0,93.0,0.0,400.0,0.0,0.32907725263254356
8330839,145.0,134.0,,0.0,,,1.0,0.0,0.32936769810103217
8326371,335.0,104.0,,0.0,,,400.0,0.0,0.32944555440970297
8323748,227.0,227.0,75.0,0.0,102.0,1.0,400.0,0.0,0.32949990706857973
8322096,298.0,85.0,82.0,1.0,82.0,0.0,30.0,0.0,0.3295062979105515
8328526,262.0,228.0,,1.0,,,30.0,0.0,0.3296065708347263
8322606,103.0,69.0,68.0,0.0,68.0,1.0,1.0,0.0,0.32962871765210683
8324192,163.0,74.0,,0.0,,,1.0,0.0,0.32964129537236553
8326482,347.0,189.0,59.0,0.0,59.0,1.0,400.0,0.0,0.32973688396911327
8327342,302.0,39.0,,0.0,,,1.0,0.0,0.3297545094950359
8327770,9.0,11.0,,0.0,,,1.0,0.0,0.329779261696873
8323398,239.0,,,0.0,,,1.0,0.0,0.3298551950895632
8322919,157.0,,,,,,,0.0,0.3299954426069344
8324544,142.0,,,,,,,0.0,0.33000787660865566
8331263,104.0,103.0,50.0,0.0,50.0,1.0,1.0,0.0,0.3300579156280072
8330138,124.0,73.0,,0.0,,,1.0,0.0,0.3302152217547063
8330816,114.0,116.0,,0.0,,,1.0,0.0,0.3302383427938397
8332688,220.0,43.0,43.0,0.0,43.0,0.0,1.0,0.0,0.33028180928794976
8324862,289.0,204.0,,0.0,,,400.0,0.0,0.330334629259633
8332270,189.0,99.0,6.0,0.0,50.0,1.0,30.0,0.0,0.3303607423633482
8322677,231.0,96.0,28.0,0.0,62.0,0.0,90.0,0.0,0.33043297738324284
8323584,278.0,90.0,,1.0,,,1.0,0.0,0.3305226209360892
8321583,109.0,39.0,,0.0,,,1.0,0.0,0.3306319195664145
8326302,86.0,72.0,,0.0,,,1.0,0.0,0.3308862449905843
8324016,273.0,247.0,,0.0,,,400.0,0.0,0.3308964210282455
8326047,240.0,157.0,16.0,1.0,97.0,1.0,30.0,0.0,0.3310114652743476
8327385,42.0,34.0,,0.0,,,1.0,0.0,0.3312006875644562
8326971,97.0,,,0.0,,,,0.0,0.3312137575114826
8329817,182.0,59.0,,0.0,,,1.0,0.0,0.33137989390012984
8329093,340.0,217.0,48.0,2.0,61.0,1.0,1.0,0.0,0.33140986128745575
8325828,128.0,88.0,,0.0,,,1.0,0.0,0.33151116150359566
8331754,73.0,,,0.0,,,,0.0,0.33152110000720164
8326146,311.0,70.0,70.0,1.0,70.0,0.0,1.0,0.0,0.3315430611050052
8331477,89.0,90.0,70.0,0.0,70.0,0.0,1.0,0.0,0.3315654620563437
8331075,207.0,27.0,,0.0,,,1.0,0.0,0.33158064509638435
8328044,112.0,73.0,,0.0,,,1.0,0.0,0.3316090279567149
8324997,177.0,149.0,137.0,0.0,137.0,1.0,30.0,1.0,0.3316761214516579
8323818,376.0,121.0,,0.0,,,400.0,0.0,0.3317126567155003
8332360,356.0,87.0,43.0,1.0,43.0,0.0,1.0,0.0,0.33185824526348556
8326710,216.0,,,0.0,,,,0.0,0.3321460591683357
8331368,72.0,,,0.0,,,,0.0,0.33233257263444715
8330730,143.0,106.0,29.0,0.0,29.0,1.0,1.0,0.0,0.3323589998000262
8330833,102.0,80.0,80.0,0.0,80.0,1.0,60.0,0.0,0.33253232981681907
8324829,162.0,,,,,,,0.0,0.3325396502532919
8332453,25.0,,,0.0,,,,0.0,0.3327036015494533
8331327,92.0,88.0,,0.0,,,1.0,0.0,0.3327994786040707
8324641,282.0,168.0,,0.0,,,400.0,0.0,0.3329868460538112
8332408,288.0,152.0,44.0,1.0,96.0,1.0,120.0,0.0,0.33301785073222284
8326656,182.0,183.0,95.0,0.0,114.0,1.0,1.0,1.0,0.3333026280112504
8323267,202.0,67.0,13.0,0.0,13.0,2.0,1.0,0.0,0.33332684443155036
8322957,216.0,,,0.0,,,,1.0,0.33338425515954845
8321859,159.0,,,1.0,,,,0.0,0.3334287180858314
8323955,353.0,103.0,103.0,0.0,103.0,0.0,400.0,0.0,0.3335071325390476
8326659,156.0,148.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3335157609049686
8330810,295.0,91.0,,1.0,,,1.0,0.0,0.3335231315680629
8322141,4.0,,,,,,,0.0,0.33362092488358525
8328758,18.0,,,,,,,0.0,0.333633083361957
8322478,300.0,222.0,13.0,0.0,76.0,2.0,400.0,0.0,0.3336358760152183
8327439,278.0,227.0,71.0,0.0,71.0,0.0,400.0,0.0,0.3338131821901573
8329747,237.0,,,,,,,0.0,0.33385969793216225
8322522,291.0,223.0,55.0,0.0,60.0,1.0,400.0,0.0,0.3339135261223935
8324215,169.0,160.0,,1.0,,,1.0,0.0,0.33392472015959107
8331905,209.0,42.0,42.0,0.0,42.0,1.0,30.0,0.0,0.33420686910988195
8330456,154.0,79.0,,0.0,,,1.0,0.0,0.3342603398554608
8325619,243.0,,,0.0,,,,0.0,0.33436504290970265
8327392,267.0,133.0,,0.0,,,1.0,1.0,0.3349050753768642
8327200,250.0,129.0,129.0,0.0,129.0,0.0,400.0,0.0,0.3349174303213986
8322021,153.0,,,0.0,,,,0.0,0.33499889483970924
8327065,303.0,203.0,52.0,0.0,69.0,1.0,400.0,0.0,0.3351405473309542
8321644,,4.0,,0.0,,,1.0,0.0,0.3353309186614836
8324190,187.0,188.0,30.0,1.0,59.0,1.0,1.0,0.0,0.3353518673932824
8329420,21.0,,,,,,,0.0,0.33541561635959066
8330139,94.0,92.0,61.0,0.0,61.0,1.0,30.0,0.0,0.33555770051031497
8324419,334.0,211.0,18.0,2.0,87.0,1.0,1.0,0.0,0.33564225719833873
8330267,153.0,143.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3357094600508653
8330056,137.0,87.0,35.0,0.0,35.0,1.0,1.0,0.0,0.3358304276291162
8329610,109.0,87.0,29.0,0.0,43.0,2.0,1.0,0.0,0.33587227333213143
8326003,354.0,164.0,,0.0,,,400.0,0.0,0.335878362362975
8325502,157.0,12.0,,0.0,,,1.0,0.0,0.33589252579081486
8326498,109.0,62.0,,0.0,,,1.0,0.0,0.33603585026241334
8322219,29.0,30.0,,0.0,,,1.0,0.0,0.33609393290727535
8329403,291.0,129.0,67.0,0.0,93.0,3.0,400.0,0.0,0.3362280276131892
8330261,47.0,,,0.0,,,1.0,0.0,0.3362860329696662
8325657,238.0,210.0,39.0,0.0,88.0,1.0,1.0,1.0,0.33629298677120417
8322131,234.0,241.0,,0.0,,,400.0,0.0,0.3363185907864236
